_id,LOCATIONID,ASSET_ID,ASSET_NAME,TYPE,AMENITIES,ADDRESS,PHONE,URL,geometry
982,2309,1299,FAIRMEADOW PARKETTE,Park,None,37 FAIRMEADOW AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2309/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3980190052228, 43.7558225681989]]}"
983,773,1093,WEDGEWOOD PARK - ETOBICOKE,Park,"Pickleball Court, Playground, Tennis Court, Washroom",15 SWAN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/773/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5475174728899, 43.6444634725439]]}"
984,2078,2,ABBOTSFORD PARK,Park,Playground,2 A ABBOTSFORD RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2078/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4216115097544, 43.7706298923107]]}"
985,665,532,IRVING W. CHAPLEY PARK,Park,"Ball Diamond, Basketball Court, Outdoor Dry Pad, Pickleball Court, Playground, Tennis Court",205 WILMINGTON AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/665/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4552215175651, 43.7617768366639]]}"
986,5,276,DERRYDOWNS PARK,Park,"Firepit, Washroom",271 DERRYDOWN RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/5/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5073188976682, 43.7543024766596]]}"
987,2742,25123,REGAN PARK,Park,Playground,9310 SHEPPARD AVE E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2742/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1802056919339, 43.8067704724962]]}"
988,235,909,RUNNYMEDE PARK,Park,"Ball Diamond, Playground, Sports Field, Tennis Court",221 RYDING AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/235/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4785521308344, 43.6682913614552]]}"
989,2592,1503,SEELEY GREENBELT,Park,None,23 SEELEY DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2592/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4915541253171, 43.7419075391366]]}"
990,1027,796,PALACE PIER PARK,Park,None,2025 LAKE SHORE BLVD W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1027/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4736896393124, 43.6322810744654]]}"
991,186,877,RITCHIE AVENUE PARKETTE,Park,"Outdoor Ping Pong/Table Tennis, Playground",77 RITCHIE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/186/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4489914547303, 43.653854431413]]}"
992,1003,3,ACACIA PARK,Park,Playground,68 LILAC AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1003/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5412051211802, 43.7199197708483]]}"
993,734,825,PLUNKETT PARK,Park,Playground,188 PLUNKETT RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/734/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.571599297475, 43.7629546598207]]}"
994,2636,1023,TALWOOD PARK,Park,Playground,36 TALWOOD DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2636/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3556606283411, 43.7400608380583]]}"
995,343,878,RIVERDALE PARK EAST,Park,"Ball Diamond, Dog Off-Leash Area, Outdoor Dry Pad, Outdoor Fitness Equipment, Outdoor Ping Pong/Table Tennis, Outdoor Track, Pickleball Court, Picnic Site, Playground, Sports Field, Tennis Court, Washroom",550 BROADVIEW AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/343/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3557408645383, 43.6700504650072]]}"
996,2394,1412,JEANETTE PARK,Park,Playground,55 JEANETTE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2394/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2468879338598, 43.7240906607217]]}"
997,260,1083,WALLACE EMERSON PARK,Park,"Basketball Court, Outdoor Dry Pad, Playground, Sports Field",1260 DUFFERIN ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/260/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4405096759813, 43.666780233638]]}"
998,41,27,ALLAN GARDENS,Park,"Dog Off-Leash Area, Playground, Washroom",160 GERRARD ST E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/41/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3743323229422, 43.6618889949501]]}"
999,2248,1259,DANFORTH - BIRCHMOUNT PARKETTE,Park,None,3625 DANFORTH AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2248/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2669219080227, 43.6955127328948]]}"
1000,67,555,JONATHAN ASHBRIDGE PARK,Park,"Pickleball Court, Playground, Tennis Court, Washroom",1515 QUEEN ST E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/67/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3199305761713, 43.6646987524104]]}"
1001,469,30,AMES PARK,Park,Playground,272 BANBURY RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/469/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3668358200152, 43.7513602013568]]}"
1002,244,786,ONTARIO STREET PARKETTE,Park,Playground,227 ONTARIO ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/244/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3676855214695, 43.6575711194578]]}"
1003,2065,955,SIR ADAM BECK PARK,Park,"Pickleball Court, Tennis Court, Washroom",55 ELTHAM DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2065/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5475491027023, 43.6021214131556]]}"
1004,1880,831,PORTAGE GARDENS PARK,Park,Playground,400 SIDNEY BELSEY CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1880/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5087092885675, 43.6906392031189]]}"
1005,2299,339,ELMBROOK PARK,Park,Playground,2 ELMBROOK CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2299/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5844371817406, 43.6605139533021]]}"
1006,1085,712,MEMORIAL PARK - YORK,Park,None,22 LITTLE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1085/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5205768701199, 43.6999160598944]]}"
1007,2349,433,GRACEFIELD PARK,Park,Playground,175 GRACEFIELD AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2349/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4909988326329, 43.7085055311643]]}"
1008,2043,136,BROOKWELL PARK,Park,"Basketball Court, Playground",44 STREAMDALE CRT,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2043/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4899670435411, 43.7458853711176]]}"
1009,2274,295,DUBRAY PARKETTE,Park,None,28 DUBRAY AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2274/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4782088404816, 43.7297547306757]]}"
1010,831,467,HARWOOD PARK,Park,"Ball Diamond, Playground",51 LEIGH ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/831/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4771628194177, 43.6765692251956]]}"
1011,2182,142,BURNHAMILL PARK,Park,Playground,379 MILL RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2182/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5856343913265, 43.6420850027459]]}"
1012,2640,393,GAFFNEY PARK,Park,"Outdoor Fitness Equipment, Playground",73 TERRY DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2640/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4847138837949, 43.6723898648018]]}"
1013,3521,331,EGLINTON RAVINE PARK,Park,None,2281 EGLINTON AVE E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3521/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2718363777179, 43.7295611097015]]}"
1014,768,456,HALBERT PARK,Park,"Ball Diamond, Playground, Sports Field, Washroom",24 ROCKWOOD DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/768/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2313080790699, 43.728828337408]]}"
1015,1007,357,FAIRHAVEN PARK,Park,"Basketball Court, Outdoor Fitness Equipment, Playground",100 GOLFWOOD HTS,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1007/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5461473234562, 43.7025559094826]]}"
1016,144,385,FRANKEL - LAMBERT PARK,Park,"Basketball Court, Outdoor Ping Pong/Table Tennis, Playground",340 CHRISTIE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/144/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4244532700926, 43.6721621870241]]}"
1017,376,560,JOSEPH WORKMAN PARK,Park,Playground,90 SHANK ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/376/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4171416016806, 43.6419809673351]]}"
1018,1097,915,SALEM PARKETTE,Park,Outdoor Fitness Equipment,9 SALEM AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1097/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4312887485328, 43.6613307288939]]}"
1019,2132,1636,BEECHGROVE PARK,Park,Playground,182 BEECHGROVE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2132/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1607166398653, 43.7691671426268]]}"
1020,973,1314,GARLAND PARK,Park,None,65 JOHN GARLAND BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/973/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5830341550627, 43.7321900785619]]}"
1021,318,1468,PRINCE EDWARD VIADUCT PARKETTE,Park,None,725 BLOOR ST E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/318/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3676890093349, 43.6740709949737]]}"
1022,847,599,LAMBTON - KINGSWAY PARK,Park,"Ball Diamond, Pickleball Court, Playground, Tennis Court",37 MARQUIS AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/847/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5078062966722, 43.6575825548119]]}"
1023,2477,1062,TRUE DAVIDSON PARK,Park,None,160 MEMORIAL PARK AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2477/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3299519122135, 43.6921537709655]]}"
1024,2237,242,CRAIGTON COURT TOT LOT,Park,Playground,14 CRAIGTON DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2237/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3012905193673, 43.7280211089426]]}"
1025,2653,1060,TRIPLE CROWN PARKETTE,Park,Sports Field,93 D TRIPLE CROWN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2653/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.6002935236738, 43.7254264980964]]}"
1026,832,477,HENRIETTA PARK,Park,Playground,1 A HENRIETTA ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/832/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4808886867104, 43.6709745236182]]}"
1027,2670,1090,WARRENDER PARK,Park,Playground,63 WARRENDER AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2670/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5545199656564, 43.6749888995735]]}"
1028,374,1339,HAROLD TOWN PARK,Park,None,725 CHURCH ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/374/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3862594297245, 43.6727475605113]]}"
1029,241,1058,TRINITY BELLWOODS PARK,Park,"Ball Diamond, Dog Off-Leash Area, Outdoor Dry Pad, Pickleball Court, Picnic Site, Playground, Tennis Court, Washroom",790 QUEEN ST W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/241/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4143036014255, 43.6477934807445]]}"
1030,150,854,RANDY PADMORE PARK,Park,Playground,47 DENISON AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/150/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4008462036923, 43.6498107694948]]}"
1031,60,696,MCCORMICK PARK,Park,"Ball Diamond, Basketball Court, Playground",66 SHERIDAN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/60/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4335388866023, 43.6470735079123]]}"
1032,181,868,RENNIE PARK,Park,"Picnic Site, Playground, Tennis Court, Washroom",1 RENNIE TER,None,https://www.toronto.ca/data/parks/prd/facilities/complex/181/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4722491877486, 43.6425865328304]]}"
1033,940,245,CRONIN PARK,Park,Playground,34 LORENE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/940/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5565992820288, 43.6460044128236]]}"
1034,2195,1226,CASTLEFIELD PARKETTE,Park,None,621 CASTLEFIELD AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2195/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4242294874234, 43.7065176581847]]}"
1035,219,579,BEACHES PARK,Park,"Beach, Outdoor Fitness Equipment, Picnic Site, Playground, Tennis Court, Washroom",2075 QUEEN ST E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/219/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.298509100303, 43.6661298769119]]}"
1036,430,45242,HUMBER SHEPPARD PARK,Park,"Playground, Sports Field",3100 WESTON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/430/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5412531129618, 43.733157482333]]}"
1037,2151,115,BLUE RIDGE PARK,Park,None,50 BLUE RIDGE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2151/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3753416685858, 43.7746163201242]]}"
1038,2661,1300,FARMCREST PARKETTE,Park,None,2485 VICTORIA PARK AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2661/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3205580518176, 43.7708658331624]]}"
1039,626,1028,TERRAVIEW PARK,Park,"Playground, Sports Field",1625 PHARMACY AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/626/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3115841663272, 43.7662731167083]]}"
1040,2605,654,LUCY TOT LOT,Park,Playground,2 SNEATH AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2605/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2855844799808, 43.6908304267293]]}"
1041,2405,578,KENWORTHY PARK,Park,Playground,2 A KENWORTHY AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2405/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2832846477916, 43.6905908588076]]}"
1042,2030,413,GLEDHILL PARK,Park,Playground,125 GLEDHILL AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2030/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3099123132192, 43.6908497979157]]}"
1043,2739,1290,EGLINTON - GILBERT PARKETTE,Park,None,504 GILBERT AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2739/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4637194901539, 43.69216709418]]}"
1044,185,1479,RIDGEWOOD PARKETTE,Park,None,24 RIDGEWOOD RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/185/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.421518669892, 43.691654376312]]}"
1045,227,1019,TADDLE CREEK PARK,Park,Playground,40 BEDFORD RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/227/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3987477828188, 43.6699320683738]]}"
1046,204,202,CLARENCE SQUARE PARK,Park,Dog Off-Leash Area,25 CLARENCE SQ,None,https://www.toronto.ca/data/parks/prd/facilities/complex/204/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3936607240882, 43.6441538927643]]}"
1047,410,535,IVAN FORREST GARDENS,Park,Picnic Site,131 GLEN MANOR DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/410/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2926936683765, 43.6722458638538]]}"
1048,2318,429,GORD AND IRENE RISK PARK,Park,Playground,2650 FINCH AVE W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2318/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.567036692812, 43.7473668614658]]}"
1049,676,489,HIGHVIEW PARK,Park,"Ball Diamond, Outdoor Fitness Equipment, Sports Field, Washroom",150 HIGHVIEW AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/676/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2579386551214, 43.7026764543495]]}"
1050,423,849,R.V. BURGESS PARK,Park,Playground,46 THORNCLIFFE PARK DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/423/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3437435948281, 43.703797291595]]}"
1051,6,680,MARIE CURTIS PARK,Park,"Beach, Dog Off-Leash Area, Outdoor Fitness Equipment, Picnic Site, Playground, Washroom",2 FORTY SECOND ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/6/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5438584714419, 43.5857045220141]]}"
1052,1451,205,CLIFF LUMSDON PARK,Park,None,101 LAKE SHORE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1451/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5014703846029, 43.5951691707448]]}"
1053,1102,978,ST. ALBAN'S SQUARE,Park,None,90 HOWLAND AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1102/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4105230715069, 43.6686030879348]]}"
1054,2420,673,MAPLE LEAF FOREVER PARK,Park,Playground,62 LAING ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2420/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3278651066763, 43.6630165729315]]}"
1055,559,365,FENNIMORE PARK,Park,"Ball Diamond, Playground",78 FENNIMORE CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/559/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5222973459818, 43.7456473278095]]}"
1056,915,419,GLEN PARK,Park,"Pickleball Court, Playground, Tennis Court",44 A EASTGLEN CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/915/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5528803272222, 43.6508232826992]]}"
1057,1707,1047,TORONTO MUSIC GARDEN,Park,None,479 QUEENS QUAY W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1707/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3942170960435, 43.6369633806304]]}"
1058,922,609,LORA HILL PARK,Park,"Pickleball Court, Playground, Tennis Court",36 FERNALROY BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/922/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5148294589457, 43.6383335743152]]}"
1059,199,1481,RIVERSIDE DRIVE PARKETTE,Park,None,38 SOUTH KINGSWAY,None,https://www.toronto.ca/data/parks/prd/facilities/complex/199/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4766058699907, 43.6380643873947]]}"
1060,195,989,ST. MARY STREET PARKETTE,Park,None,26 ST MARY ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/195/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3869042521417, 43.6678738816482]]}"
1061,191,986,ST. JAMES TOWN WEST PARK,Park,Playground,589 SHERBOURNE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/191/index.html,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3756209057091, 43.6707107045291]]}"
