price,address,mls,rooms,room dimensions,room_properties,Status,Type,Style,Size (sq ft),Age,Area,Community,Bedrooms,Bathrooms,Kitchens,Rooms,Den/Family Room,Patio Terrace,Unit Exposure,Ensuite Laundry,Air Conditioning,Fireplace,Laundry,Pets,Stories,Basement,Elevator,Heating,Exterior,Garage,Parking Designation,Parking Features,Parking Places,Parking Total,Lockers,Maintenance,Taxes,Tax Year,Central A/C Included,Common Elements Included,Water Included,Amenity,Feature,Cross Street,Municipality District,Condo Corporation,Corporation Number,Property Management,Building Insurance Included,Cable Included,Heating Included,Hydro Included,Parking Included,Virtual Tour,Parking Space,Parking Description,Locker Quantity,Locker Level,Locker Number,Bedrooms Plus,Rooms Plus,Water supply,Driveway,Covered Parking Places,Tax Legal Description,Fronting On,Frontage,Lot Depth,Lot Size Units,Pool,Sewer,Parcel Number,Zoning,Exterior Features,Parking Charges,Energy Certificate,Green PIS,Kitchens Plus,Electricity,Gas,Cable,Telephone,Retirement,UFFI,Lot Irregularities,Handicap Equipped,Assesment Year,Parcel of Tied Land,Acres,Structure,Waterfront,Open House Date,Open House Start,Open House Finished,Water Supply,Assessment,Waterfront Features,Shore Allow,Shoreline Exposure,Transaction Type,Property Type,Attachment,Ownership,MLS®#,Bedrooms Above Ground,Bedrooms Below Ground,Half Bathrooms,Flooring,Basement Status,Heating Fuel,Cooling,Total Stories,Parking Space (A),Parking Spaces (Total),Water,Location Description,Community Name,Size,Size Irregular,Depth,Size (Frontage),Video,Additional Monthly Fee,Open House From,Office Area Units,Total Area,Total Area metric,Taxes Type,Utilities,Free Standing,Lot Code,List Price Type,Office Area,Water Body Name,Water Source,Appliances,Basement Features,Foundation,Lot Features,Certificate Level,Farm/Agriculture,Retail Area,Retail Area metric,Sprinklers,Business Type,Rail,Chattels Included,Expense Type,Financial Statement,Franchise,Area Influence,Ceil Height (ft),Survey,Building Area Total,Alternate MLSN umber,Building Area Source,RATIO Current Price By Above Grade Finished Area,Area Major,Region,Property Sub Type,Area Minor,Last Modified,Current Price,Survey Type,Common Interest,Postal Code,Full Bathrooms,Inclusions,Above Grade Finished Area Units,Above Grade Finished Area,Above Grade Finished Area Source,Kitchen Appliances,Window Features,Total Bathrooms,Main Level Bathrooms,Interior Features,Number Of 3 Piece Bathrooms,Baths On Level Basement Count,Roof,Construction,Room Kitchen Level,Building Area Units,Kitchens Above Grade,INumber Of 2 Piece Bathrooms,Number Of Rooms Above Grade,Baths On Level Second Count,Baths Total Rooms,Number Of 4 Piece Bathrooms,Beds On Level Second Count,Kitchens Total,Beds Above Grade,Number Of Rooms Below Grade,Driveway Parking,Open Parking Spaces,Covered Spaces,Attached Garage,Open Parking,Association Fee Frequency,Directions,FarmLandAreaUnits,Frontage Type �,Lot Size Dimensions,Acres Range,Orig_lp_cd,Doing Business As,Seats,Days Open,Number of Employees,Llbo,Outside Storage,Percent Building,Soil Test,Com_cn_fee,Ceiling Height,Crane,Industrial Area,Industrial Area Units,Central Vac,lat,long
"$1,599,000",119 Preston Street,MLS® E9294710,[],[],[],Sale,Detached,2-Storey,2500-3000,New,Toronto,Birchcliffe-Cliffside,4.0,5.0,1.0,14.0,Y,,,,Central Air,N,,,,Finished,N,Forced Air,Alum Siding,Detached,,,1.0,2.0,,,0.0,2024.0,,,,,,Birchmount/Danforth,Toronto E06,,,,,,,,,https://www.gta3d.ca/copy-of-119-preston-st,,,,,,,,,Private,1.0,Plan M409Lt376,W,25.0,150.0,Feet,,Sewers,,Resedential,,,,,,,,,,,,,,,,< .50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$2,799,999",28 D'arcy Street,MLS® C9294690,[],[],[],Sale,Detached,3-Storey,2000-2500,,Toronto,Kensington-Chinatown,7.0,2.0,1.0,9.0,N,,,,,N,,,,Unfinished,,Water,Brick,Detached,,,0.0,1.0,,,8755.13,2024.0,,,,,,Dundas/University,Toronto C01,,,,,,,,,,,,,,,,,Municipal,,1.0,LT 29 PL D168 TORONTO; CITY OF TORONTO,N,26.08,160.0,Feet,,Sewers,,,,,N,,,,,,,,,,,,,,Workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6552616,-79.392962
"$1,900,000",72 Sir Raymond Drive,MLS® E9294657,"['Living', 'Dining', 'Kitchen', 'Family', 'Prim Bdrm', '2nd Br', '3rd Br', 'Rec', '4th Br', '5th Br', 'Bathroom']","['3.70 x 4.89', '2.89 x 3.49', '3.40 x 3.61', '5.55 x 5.86', '4.51 x 5.55', '2.84 x 4.46', '2.69 x 3.44', '4.87 x 7.06', '2.68 x 3.78', '4.80 x 5.05', '2.31 x 2.49']","['Hardwood Floor, Picture Window, Open Concept', 'Hardwood Floor, W/O To Deck, Sliding Doors', 'Breakfast Bar, Stainless Steel Appl, Granite Counter', 'Porcelain Floor, Gas Fireplace, W/O To Deck', 'Juliette Balcony, 5 Pc Ensuite, B/I Closet', 'Hardwood Floor, O/Looks Frontyard, Closet', 'Hardwood Floor, O/Looks Frontyard, Closet', 'Laminate, Open Concept, Window', 'Pot Lights, Laminate, Window', 'Separate Rm, Window, Laminate', '3 Pc Bath, Separate Shower, B/I Vanity']",Sale,Detached,2-Storey,2000-2500,,Toronto,Guildwood,3.0,4.0,1.0,7.0,Y,,,,Central Air,Y,,,,Finished,N,Forced Air,Brick,Attached,,,4.0,5.0,,,6115.72,2024.0,,,,,Fenced Yard,Catalina/Sir Raymond,Toronto E08,,,,,,,,,https://www.youtube.com/watch?v=s9P0bsEzeIc,,,,,,2.0,3.0,Municipal,Pvt Double,1.0,"PCL 2-1,  SEC M1011 ; LOT 2,  PLAN M1011 ; S/T A136243 SCARBOROUGH ,  CITY OF TORONTO",E,50.0,103.35,Feet,,Sewers,,,Stucco/Plaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LakeOntario,Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7428911,-79.20338120000001
"$624,888",19B Cardell Avenue,MLS® W9294307,[],[],[],Sale,Detached,2-Storey,,,Toronto,Humberlea-Pelmo Park W4,4.0,2.0,1.0,7.0,N,,,,Central Air,N,,,,Unfinished,,Forced Air,Brick,Built-In,,,6.0,8.0,,,3491.0,2024.0,,,,,,Weston Rd S of #401,Toronto W04,,,,,,,,,,,,,,,,,Municipal,Private,2.0,PLAN 1945 PT LOT 48,S,25.0,103.0,Feet,,Sewers,103150322.0,,Shingle,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.709204,-79.5359582
"$624,888",19A Cardell Avenue,MLS® W9294304,[],[],[],Sale,Detached,2-Storey,,,Toronto,Humberlea-Pelmo Park W4,4.0,2.0,1.0,7.0,N,,,,Central Air,N,,,,Unfinished,,Forced Air,Brick,Built-In,,,6.0,8.0,,,2260.31,2024.0,,,,,,Weston Rd S of #401,Toronto W04,,,,,,,,,,,,,,,,,Municipal,Private,2.0,PLAN 1945 PT LOT 49,S,25.0,103.0,Feet,,Sewers,103150322.0,,Shingle,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.709221,-79.5358912
"$3,595,000",317 Keewatin Avenue,MLS® C9293464,"['Living', 'Dining', 'Kitchen', 'Family', '2nd Br', '3rd Br', '4th Br', 'Laundry', 'Prim Bdrm', 'Bathroom', 'Sitting', 'Rec']","['3.40 x 5.10', '3.00 x 4.10', '2.30 x 4.70', '5.40 x 4.60', '3.30 x 6.20', '2.70 x 4.00', '2.90 x 3.70', '1.80 x 2.60', '3.50 x 5.10', '1.70 x 6.20', '3.50 x 3.80', '4.90 x 5.60']","['Window, Hardwood Floor, Pot Lights', 'Window, Hardwood Floor', 'Centre Island, Stainless Steel Sink, Modern Kitchen', 'Pot Lights, 2 Way Fireplace, W/O To Garden', 'Closet, North View, West View', 'Closet, South View', 'Closet, South View', 'Laundry Sink', 'W/I Closet, W/O To Balcony, Ceiling Fan', 'Heated Floor, Skylight, B/I Vanity', 'South View, W/O To Balcony', '3 Pc Ensuite, W/O To Garden, Pot Lights']",Sale,Detached,3-Storey,3000-3500,15-Jun,Toronto,Mount Pleasant East,4.0,5.0,1.0,15.0,Y,,,,Central Air,Y,,,,Sep Entrance,N,Forced Air,Stone,Attached,,,2.0,3.0,,,14970.99,2024.0,,,,,Park,Mount Pleasant/Eglinton Ave E,Toronto C10,,,,,,,,,,,,,,,1.0,,Municipal,Private,1.0,See Schedule C for full Description,S,25.08,187.83,Feet,,Sewers,103620722.0,Single Family Residential,Stucco/Plaster,,,,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7140672,-79.3897424
"$490,000",D78 - 7 Brimley Road S,MLS® E9293455,"['Living', 'Kitchen', 'Br']","['4.57 x 4.57', '2.74 x 3.66', '3.81 x 3.51']","['Hardwood Floor, W/O To Deck, Overlook Water', 'Hardwood Floor, B/I Appliances, Breakfast Bar', 'Hardwood Floor, Closet Organizers, W/O To Deck']",Sale,Detached,Other,< 700,0-5,Toronto,Cliffcrest,1.0,2.0,1.0,4.0,N,,,,Wall Unit,N,,,,Crawl Space,,Heat Pump,Alum Siding,,,,1.0,1.0,,,0.0,2024.0,,,,,,7 Brimley Rd S & Kingston Rd.,Toronto E08,,,,,,,,,,,,,,,,,Municipal,Private,0.0,202213000,W,16.0,52.0,Feet,,Other,,Commercial / Residential,,,N,N,,Y,N,Y,Y,,No,,,,,< .50,,Direct,,,,,,16.0,,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LakeOntario,Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7065269,-79.2317001
"$1,200,000",3027 Weston Road,MLS® W9285151,"['Dining', 'Living', 'Kitchen', '2nd Br', 'Prim Bdrm', '3rd Br', 'Rec', 'Great Rm', 'Laundry']","['3.18 x 3.56', '4.01 x 5.18', '3.05 x 3.91', '3.68 x 3.99', '4.83 x 4.09', '3.73 x 3.25', '8.91 x 3.96', '3.78 x 7.32', '3.05 x 3.48']","['Large Window, Hardwood Floor, Combined W/Living', 'Large Window, Hardwood Floor, Combined W/Dining', 'Eat-In Kitchen, Window', 'Sliding Doors, Hardwood Floor, Closet', 'Window, Hardwood Floor, Closet', 'Window, Hardwood Floor, Closet', 'Window, Wet Bar, Fireplace', 'Window, Closet', 'Window']",Sale,Detached,Bungalow,,,Toronto,Humberlea-Pelmo Park W5,3.0,3.0,1.0,6.0,N,,,,,Y,,,,Sep Entrance,,Radiant,Brick,Attached,,,6.0,7.0,,,4270.28,2024.0,,,,,Rec Centre,Weston and Sheppard,Toronto W05,,,,,,,,,,,,,,,,2.0,Municipal,Private,1.0,"Lt 21 Pl 4800 North York; Toronto (N York),  City of Toronto",E,50.14,190.27,Feet,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7295337,-79.53568589999999
"$3,900,000",46 Elderwood Drive,MLS® C9283671,"['Kitchen', 'Dining', 'Living', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', '5th Br', 'Rec', 'Br']","['3.56 x 3.62', '3.63 x 4.73', '4.00 x 7.28', '4.00 x 5.36', '3.70 x 3.79', '3.62 x 3.66', '3.13 x 4.00', '3.99 x 4.85', '3.63 x 7.02', 'N/A']","['Laminate, Updated', 'Hardwood Floor, Formal Rm, Leaded Glass', 'Hardwood Floor, Fireplace, Leaded Glass', 'Hardwood Floor, W/I Closet, 4 Pc Ensuite', 'Hardwood Floor, Closet, 4 Pc Bath', 'Hardwood Floor, Closet', 'Broadloom, Closet', 'Broadloom, Irregular Rm, 4 Pc Bath', 'Hardwood Floor, Above Grade Window, Pot Lights', 'Broadloom, Double Closet, 3 Pc Bath']",Sale,Detached,2 1/2 Storey,,,Toronto,Forest Hill South,5.0,4.0,1.0,8.0,N,,,,Central Air,N,,,,Finished,,Water,Brick,Detached,,,2.0,4.0,,,15501.0,2023.0,,,,,Place Of Worship,Spadina & Elderwood,Toronto C03,,,,,,,,,,,,,,,1.0,1.0,Municipal,Private,2.0,Pl 1621 Pt Lot 17 and 18,N,45.0,103.0,Feet,,Sewers,,,Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6960071,-79.4202248
"$11,900,000",11 Doon Road,MLS® C9283442,"['Living', 'Dining', 'Family', 'Kitchen', 'Office', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', '5th Br', 'Exercise', 'Rec']","['4.50 x 6.21', '4.18 x 7.05', '5.64 x 5.80', '7.17 x 9.31', '3.94 x 5.76', '5.28 x 9.01', '3.99 x 5.61', '4.35 x 5.14', '4.88 x 5.89', '3.75 x 4.94', '4.31 x 4.56', '11.00 x 12.38']","['Coffered Ceiling, Built-In Speakers, Window Flr to Ceil', 'O/Looks Pool, Wainscoting, Built-In Speakers', 'Window Flr to Ceil, Cathedral Ceiling, O/Looks Garden', 'Combined W/Br, Marble Floor, Centre Island', 'Coffered Ceiling, Fireplace, Built-In Speakers', 'W/I Closet, W/O To Terrace, Combined W/Sitting', '4 Pc Ensuite, Hardwood Floor, Window', '4 Pc Ensuite, Hardwood Floor, Closet', 'O/Looks Frontyard, Closet, 4 Pc Ensuite', '4 Pc Ensuite, Closet, O/Looks Frontyard', 'Sauna, Above Grade Window, Mirrored Walls', 'Wet Bar, Open Concept, W/O To Pool']",Sale,Detached,2-Storey,5000+,,Toronto,Bridle Path-Sunnybrook-York Mills,5.0,9.0,1.0,13.0,Y,,,,Central Air,Y,,,,Fin W/O,,Forced Air,Stucco/Plaster,Built-In,,,10.0,13.0,,,37711.0,2024.0,,,,,Fenced Yard,Bayview/Highland Cres,Toronto C12,,,,,,,,,,,,,,,3.0,7.0,Municipal,Circular,3.0,"LT 177-178 PL 1750 TWP Of York,  Toronto",E,100.0,145.0,Feet,Inground,Sewers,,,,,,,1.0,,,,,,,,,,,,,,00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4374891,-80.4625785
"$3,999,900",57 Edenvale Crescent,MLS® W9283271,"['Living', 'Dining', 'Kitchen', 'Family', 'Office', 'Laundry', 'Mudroom', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Rec']","['4.45 x 6.41', '3.77 x 4.44', '3.78 x 5.11', '6.51 x 4.20', '2.79 x 4.85', '1.85 x 4.61', '1.43 x 4.27', '5.92 x 4.40', '3.77 x 2.88', '3.78 x 4.25', '3.26 x 4.56', '4.84 x 11.42']","['Sunken Room, Formal Rm, Hardwood Floor', 'Formal Rm, O/Looks Backyard, Hardwood Floor', 'Combined W/Family, W/O To Patio, Stone Floor', 'Stone Fireplace, W/O To Patio, Stone Floor', 'O/Looks Frontyard, B/I Desk, Hardwood Floor', '2 Pc Bath, B/I Closet, Stone Floor', 'W/O To Yard, Side Door, Stone Floor', 'O/Looks Pool, 5 Pc Ensuite, W/I Closet', 'Closet Organizers, O/Looks Pool, Double Closet', 'Closet Organizers, O/Looks Pool, Double Closet', 'West View, O/Looks Frontyard', 'Fireplace, Beamed, 3 Pc Bath']",Sale,Detached,2-Storey,,51-99,Toronto,Edenbridge-Humber Valley,4.0,5.0,1.0,11.0,Y,,,,Central Air,Y,,,,Full,,Forced Air,Brick,Attached,,,6.0,8.0,,,13611.9,2024.0,,,,,,Royal York/Eglinton,Toronto W08,,,,,,,,,,,,,,,1.0,3.0,Municipal,Circular,2.0,"LOT 37,  PLAN 6967,  CITY OF TORONTO",W,88.62,142.58,Feet,Inground,Sewers,,,Stone,,,,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.8703837,174.7588438
"$1,824,900",56 Joanith Drive,MLS® E9282916,"['Living', 'Dining', 'Kitchen', 'Family', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Rec', 'Great Rm', 'Laundry']","['4.74 x 8.19', '4.74 x 8.19', '6.58 x 7.43', '6.58 x 7.43', '4.55 x 6.55', '3.31 x 3.84', '3.20 x 4.56', '3.44 x 3.23', '6.75 x 8.01', '5.34 x 6.75', '2.17 x 2.39']","['Hardwood Floor, Open Concept, Combined W/Dining', 'Hardwood Floor, Open Concept, Combined W/Living', 'Hardwood Floor, Centre Island, W/O To Deck', 'Hardwood Floor', 'Hardwood Floor, W/I Closet, 6 Pc Ensuite', 'Hardwood Floor, Double Closet, Window', 'Hardwood Floor, Double Closet, Window', 'Hardwood Floor, Double Closet, Window', 'Laminate, Open Concept, Window', 'Laminate, Open Concept, Window', 'Ceramic Floor']",Sale,Detached,2-Storey,,,Toronto,O'Connor-Parkview,4.0,4.0,1.0,8.0,Y,,,,Central Air,Y,,,,Sep Entrance,,Forced Air,Brick,Detached,,,4.0,5.0,,,6735.0,2024.0,,,,,,O'Connor & St. Clair,Toronto E03,,,,,,,,,,,,,,,,,Municipal,Private,1.0,"Lt.60,  Plan 3609 East York City of Toronto",N,35.04,105.13,Feet,,Sewers,104350217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.70781789999999,-79.3067454
"$1,200,000",134 Locksley Avenue,MLS® W9282799,"['Living', 'Kitchen', 'Dining', 'Prim Bdrm', 'Bathroom', 'Kitchen', 'Br', 'Laundry', 'Bathroom', 'Other']","['3.94 x 4.67', '2.46 x 3.10', '1.85 x 3.10', '4.50 x 4.67', '1.60 x 2.45', '3.94 x 4.00', '4.01 x 4.37', '1.50 x 2.40', '1.60 x 2.45', '1.58 x 1.61']","['Hardwood Floor', 'Granite Counter, Stainless Steel Appl, Breakfast Bar', 'Hardwood Floor', 'W/W Closet', '4 Pc Bath', 'Combined W/Dining', 'Combined W/Living', '', '4 Pc Bath', '']",Sale,Detached,Bungalow,,,Toronto,Briar Hill-Belgravia,1.0,2.0,1.0,5.0,N,,,,Central Air,N,,,,Sep Entrance,N,Forced Air,Brick,Detached,,,1.0,3.0,,,4091.45,2024.0,,,,,Public Transit,Eglinton/Marlee/Dufferin,Toronto W04,,,,,,,,,,,,,,,1.0,3.0,Municipal,Mutual,2.0,Lt 835 Pl 1775 Twp Of York ; S/T & T/W Ca644937,W,25.0,121.08,Feet,,Sewers,,,,,,,1.0,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.70096239999999,-79.4485529
"$1,349,900",86 North Park Drive,MLS® W9282731,"['Foyer', 'Kitchen', 'Living', 'Dining', 'Prim Bdrm', '2nd Br', '3rd Br', 'Cold/Cant', 'Kitchen', 'Dining', 'Rec', 'Laundry']","['1.32 x 1.85', '2.13 x 4.80', '4.01 x 2.74', '2.64 x 2.49', '3.00 x 3.51', '3.45 x 2.54', '3.38 x 2.44', '1.32 x 3.45', '2.13 x 4.80', '3.23 x 2.39', '6.93 x 3.89', '2.08 x 3.91']","['Closet, Tile Floor', 'O/Looks Dining', 'Hardwood Floor, W/O To Garden', 'Hardwood Floor, Open Concept, O/Looks Garden', 'Hardwood Floor, Double Closet', 'Hardwood Floor, Double Closet', 'Hardwood Floor', '', 'Pot Lights, Updated', 'Pot Lights', 'Brick Fireplace', '']",Sale,Detached,Bungalow,,,Toronto,Maple Leaf,3.0,2.0,1.0,6.0,N,,,,Central Air,N,,,,Sep Entrance,,Forced Air,Brick,Detached,,,4.0,5.0,,,5650.78,2024.0,,,,,,Keele and North Park Drive,Toronto W04,,,,,,,,,https://youtu.be/ZRkNpw7b014,,,,,,1.0,3.0,Municipal,Private,1.0,PLAN 3309 LOT 157,S,50.06,451.67,Feet,,Sewers,102420240.0,,,,,,1.0,,,,,,,50.06 x 451.67 x 51.94 x 444.67,,,,,,,00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9610391,-79.054896
"$3,299,000",12 Wychwood Park,MLS® C9282650,"['Foyer', 'Living', 'Dining', 'Office', 'Kitchen', 'Prim Bdrm', '2nd Br', 'Bathroom', 'Prim Bdrm', 'Family', 'Laundry', 'Bathroom']","['2.13 x 2.44', '3.43 x 6.93', '3.05 x 4.06', '2.13 x 3.05', '3.76 x 3.96', '3.96 x 6.93', '3.53 x 3.53', '2.79 x 3.25', '5.49 x 5.49', '5.82 x 6.71', '2.26 x 3.45', '1.98 x 3.35']","['Stone Floor, Double Closet, Double Closet', 'Hardwood Floor, Fireplace, W/O To Garden', 'Hardwood Floor, Combined W/Living, Leaded Glass', 'Hardwood Floor, Leaded Glass', 'Hardwood Floor, Leaded Glass, Granite Counter', 'Hardwood Floor, Double Closet, Combined W/Sitting', 'Hardwood Floor, Window, Pot Lights', 'Leaded Glass, Soaker, Heated Floor', 'O/Looks Garden, W/I Closet, 3 Pc Ensuite', 'Murphy Bed, Broadloom, B/I Shelves', 'Laundry Sink', '3 Pc Bath, Heated Floor']",Sale,Detached,3-Storey,,,Toronto,Wychwood,3.0,3.0,1.0,7.0,N,,,,Central Air,Y,,,,Finished,,Forced Air,Stucco/Plaster,Attached,,,3.0,4.0,,,15680.8,2023.0,,,,,Park,"Christie St,  south of St Clair",Toronto C02,,,,,,,,,,,,,,,1.0,1.0,Municipal,Private,1.0,"PT LT 10 PL 1092 WYCHWOOD BRACONDALE DOVERCOURT AS IN CA254710; T/W CA254710 (FIRSTLY RELEASED BY AT895050),  EXCEPT THE EASEMENT THEREIN (FORTHLY AND FIFTHLY DESCRIBED); S/T CA312884. CITY OF TORONTO.",S,37.42,137.0,Feet,,Sewers,,,,,,,,,,,,,,Irregular Lot- See Schedule C Attached,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.67742399999999,-79.4210468
"$1,499,000",63 Bowerbank Drive,MLS® C9282612,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Great Rm', 'Br']","['3.94 x 5.44', '2.72 x 3.51', '3.04 x 3.31', '3.40 x 4.27', '2.97 x 4.80', '2.54 x 3.78', '2.75 x 3.61', '2.67 x 5.79', '2.59 x 4.88']","['Hardwood Floor, O/Looks Frontyard, Fireplace', 'Hardwood Floor, Large Window, O/Looks Backyard', 'Granite Counter, W/O To Yard, Renovated', 'Hardwood Floor, Crown Moulding, O/Looks Backyard', 'Hardwood Floor, Large Window, Closet', 'Hardwood Floor, Large Window, Closet', 'Laminate, O/Looks Backyard, Closet', '4 Pc Bath, Hardwood Floor, Renovated', 'Above Grade Window, Hardwood Floor, Renovated']",Sale,Detached,Sidesplit 4,,,Toronto,Newtonbrook East,4.0,3.0,2.0,7.0,Y,,,,Central Air,Y,,,,Sep Entrance,,Forced Air,Brick,Built-In,,,4.0,6.0,,,5876.0,2023.0,,,,,Park,Yonge/Finch,Toronto C14,,,,,,,,,https://my.matterport.com/show/?m=S4NKsV7mfqn&mls=1,,,,,,1.0,1.0,Municipal,Private,2.0,Lot 127 Plan 5345 Toronto,S,50.0,120.0,Feet,,Sewers,,Sidesplit 4 Level,,,,,,,,,,,,Totally Renovated!Steps To Finch Station,,,,,,,00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.78373999999999,-79.4121869
"$999,880",149 Avondale Avenue,MLS® C9282340,"['Family', 'Kitchen', 'Dining', 'Prim Bdrm', 'Br', 'Br']","['3.45 x 5.20', '3.06 x 2.74', '3.06 x 2.74', '2.30 x 2.72', '2.68 x 3.68', '2.05 x 3.20']","['Combined W/Living, Large Window, O/Looks Frontyard', 'Stainless Steel Appl, Double Sink, W/O To Garden', 'Walk Through, Window, Formal Rm', 'Large Window, 3 Pc Ensuite, O/Looks Garden', 'Window, 4 Pc Bath, Closet', 'Window, O/Looks Garden, Closet']",Sale,Detached,1 1/2 Storey,,,Toronto,Willowdale East,3.0,2.0,1.0,6.0,Y,,,,Central Air,N,,,,Walk-Up,,Forced Air,Brick,,,,3.0,3.0,,,6630.73,2024.0,,,,,Golf,Yonge & Sheppard,Toronto C14,,,,,,,,,https://www.youtube.com/watch?v=MmDM7PkYLBU,,,,,,,,Municipal,Private,0.0,Plan 3577 Pt Lot 13,S,40.06,114.58,Feet,,Sewers,,,,,,,,,,,,,,Regular. South Garden.,,,,,Garden Shed,,00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7598779,-79.4018218
