link,strikethrough_price,sold_price,property_type,address,date,lat,long
/on/etobicoke-real-estate/54a-woodbury-rd/home/02Zpj39NDrMYDrK8/,"$419,900","$400,000",Triplex,"54A Woodbury Rd , Etobicoke - Alderwood",2010-12-03,43.5984962,-79.548386
/on/etobicoke-real-estate/202-190-manitoba-st/home/BXeEn7Xr4xGYrPo8/,"$208,000","$204,000",Condo Apt,"202 - 190 Manitoba St , Etobicoke - Mimico",2010-12-03,43.6241474,-79.491919
/on/etobicoke-real-estate/101-58-marine-parade-dr-w/home/ZNkKJ3JnQP13d4V6/,"$299,000","$295,000",Condo Apt,"101 - 58 Marine Parade Dr , Etobicoke - Mimico",2010-12-03,43.6189509,-79.4830029
/on/etobicoke-real-estate/14-ripplewood-rd/home/x9w8o3mJ1gVYGKjm/,"$1,549,800","$1,500,000",Detached,"14 Ripplewood Rd , Etobicoke - Edenbridge-Humber Valley",2010-12-02,43.6730023,-79.5253233
/on/etobicoke-real-estate/12-leighton-crt/home/L4KAX7N8JZrYeRPJ/,"$384,900","$365,000",Detached,"12 Leighton Crt , Etobicoke - Mount Olive-Silverstone-Jamestown",2010-12-02,43.751354,-79.5981973
/on/etobicoke-real-estate/28-risdon-crt/home/N0A9X3jGwZaYvgxV/,"$518,600","$512,000",Detached,"28 Risdon Crt , Etobicoke - Eringate-Centennial-West Deane",2010-12-02,43.6645922,-79.58443659999999
/on/etobicoke-real-estate/406-4-elsinore-path/home/BDO1w3WrBW678Jg0/,"$189,900","$181,000",Condo Apt,"406 - 4 Elsinore Path , Etobicoke - New Toronto",2010-12-02,43.6013873,-79.5101944
/on/etobicoke-real-estate/1907-627-the-west-mall-rd/home/5xLkv3VrNoZ3DBNr/,"$199,900","$188,000",Condo Apt,"1907 - 627 The West Mall Rd , Etobicoke - Eringate-Centennial-West Deane",2010-12-02,43.6553643,-79.5702658
/on/etobicoke-real-estate/15-brawley-ave/home/0J6Em7br49g7XBeq/,"$459,900","$435,000",Detached,"15 Brawley Ave , Etobicoke - Islington-City Centre West",2010-12-02,43.6231869,-79.52225109999999
/on/etobicoke-real-estate/103-234-albion-rd/home/NAKv53DWQ9V7MnxB/,"$104,990","$102,000",Condo Apt,"103 - 234 Albion Rd , Etobicoke - Elms-Old Rexdale",2010-12-02,43.7211803,-79.5443161
/on/etobicoke-real-estate/1707-2045-lake-shore-blvd-w/home/02Zpj39kmKPyDrK8/,"$339,000","$330,000",Condo Apt,"1707 - 2045 Lake Shore Blvd W , Etobicoke - Mimico",2010-12-02,43.6313539,-79.4746095
/on/etobicoke-real-estate/405-151-la-rose-ave/home/DnM697k49GW3bmwe/,"$144,900","$142,000",Co-Op Apt,"405 - 151 La Rose Ave , Etobicoke - Humber Heights",2010-12-02,43.6844115,-79.5234614
/on/etobicoke-real-estate/1812-710-humberwood-blvd/home/gaQmD7zGK5L3J9Bo/,"$279,900","$274,500",Condo Apt,"1812 - 710 Humberwood Blvd , Etobicoke - West Humber-Clairville",2010-12-02,43.7247822,-79.6160393
/on/etobicoke-real-estate/60-bucksburn-rd/home/VaD6p780Go47wRQr/,"$419,900","$390,000",Detached,"60 Bucksburn Rd , Etobicoke - West Humber-Clairville",2010-12-01,43.7507045,-79.6045046
/on/etobicoke-real-estate/t-h-18-627-rathburn-rd/home/NAKv53DWW8V7MnxB/,"$319,900","$305,000",Condo Townhouse,"T.H.18 - 627 Rathburn Rd , Etobicoke - Eringate-Centennial-West Deane",2010-12-01,43.6456655,-79.5886014
/on/etobicoke-real-estate/19-beckenham-crt/home/02Zpj39DLA07DrK8/,"$459,900","$440,000",Semi-Detached,"19 Beckenham Crt , Etobicoke - Etobicoke West Mall",2010-12-01,43.6495503,-79.5720772
/on/etobicoke-real-estate/84-shendale-dr/home/02Zpj39pNn7DrK8G/,"$370,000","$358,500",Detached,"84 Shendale Dr , Etobicoke - Elms-Old Rexdale",2010-12-01,43.7207202,-79.5549127
/on/etobicoke-real-estate/18-leduc-dr/home/5xLkv3V9ORO7DBNr/,"$479,800","$460,000",Semi-Detached,"18 Leduc Dr , Etobicoke - Rexdale-Kipling",2010-12-01,43.7174318,-79.5597513
/on/etobicoke-real-estate/605-11-wincott-dr/home/BGMnKYqxqKj3w1Qr/,"$214,900","$207,000",Condo Apt,"605 - 11 Wincott Dr , Etobicoke - Kingsview Village-The Westway",2010-12-01,43.6953232,-79.550889
/on/etobicoke-real-estate/105-3835-lake-shore-blvd-w/home/0ZxwR7MBrqP3KabB/,"$214,900","$211,000",Condo Apt,"105 - 3835 Lake Shore Blvd W , Etobicoke - Long Branch",2010-12-01,43.591414,-79.5435979
/on/etobicoke-real-estate/708-2267-lake-shore-blvd-w/home/owJKR7P9JBG3XeLP/,"$379,900","$370,000",Condo Apt,"708 - 2267 Lake Shore Blvd W , Etobicoke - Mimico",2010-12-01,43.6189509,-79.4830029
/on/etobicoke-real-estate/76-ash-cres/home/BGMnKYqLG8K3w1Qr/,"$440,000","$415,000",Detached,"76 Ash Cres , Etobicoke - Long Branch",2010-12-01,43.5948118,-79.52883589999999
/on/etobicoke-real-estate/220-sixth-st/home/L4KAX7NnDdq7eRPJ/,"$389,900","$385,000",Detached,"220 Sixth St , Etobicoke - New Toronto",2010-12-01,43.6043588,-79.50578929999999
/on/etobicoke-real-estate/22-wallis-cres/home/BDO1w3WV04n78Jg0/,"$283,500","$270,000",Detached,"22 Wallis Cres , Etobicoke - Mount Olive-Silverstone-Jamestown",2010-12-01,43.754307,-79.592271
/on/etobicoke-real-estate/222-park-lawn-rd/home/L5VXv3lGarO7j2q8/,"$449,000","$448,000",Detached,"222 Park Lawn Rd , Etobicoke - Stonegate-Queensway",2010-12-01,43.6312813,-79.4916866
/on/etobicoke-real-estate/607-1403-royal-york-rd/home/NAKv53DlZX53MnxB/,"$344,888","$331,000",Condo Apt,"607 - 1403 Royal York Rd , Etobicoke - Willowridge-Martingrove-Richview",2010-11-30,43.6830016,-79.5257434
/on/etobicoke-real-estate/608-234-albion-rd/home/N0A9X3joPbdYvgxV/,"$82,900","$75,000",Condo Apt,"608 - 234 Albion Rd , Etobicoke - Elms-Old Rexdale",2010-11-30,43.7211803,-79.5443161
/on/etobicoke-real-estate/35-forty-first-st/home/ZNkKJ3Ja4Oz7d4V6/,"$429,999","$415,000",Detached,"35 Forty-First St , Etobicoke - Long Branch",2010-11-30,43.5884613,-79.54142399999999
/on/etobicoke-real-estate/2105-3-rowntree-rd/home/x9w8o3mJrpvYGKjm/,"$157,000","$150,000",Condo Apt,"2105 - 3 Rowntree Rd , Etobicoke - Mount Olive-Silverstone-Jamestown",2010-11-30,43.7496261,-79.5809846
/on/etobicoke-real-estate/1025-700-humberwood-blvd/home/MB5bO3xvXopykWVP/,"$228,900","$223,000",Condo Apt,"1025 - 700 Humberwood Blvd , Etobicoke - West Humber-Clairville",2010-11-30,43.7247099,-79.6166527
/on/etobicoke-real-estate/8-3000-lake-shore-blvd-w/home/dXawjy4wwq9YrR18/,"$389,900","$378,500",Condo Townhouse,"8 - 3000 Lake Shore Blvd W , Etobicoke - New Toronto",2010-11-30,43.6003367,-79.5081794
/on/etobicoke-real-estate/407-10-old-mill-tr/home/EeVbOYEPEr3x2P0z/,"$519,000","$519,000",Condo Apt,"407 - 10 Old Mill Tr , Etobicoke - Kingsway South",2010-11-30,43.6501735,-79.4957853
/on/etobicoke-real-estate/64-cormier-hts/home/BXeEn7XDnXq7rPo8/,"$569,000","$550,000",Freehold Townhouse,"64 Cormier Hts , Etobicoke - Mimico",2010-11-30,43.61987939999999,-79.510091
/on/etobicoke-real-estate/32-birchview-blvd/home/mLzQ1y5ePlMyqdeK/,"$899,000","$855,000",Detached,"32 Birchview Blvd , Etobicoke - Kingsway South",2010-11-30,43.6477592,-79.5149816
/on/etobicoke-real-estate/202-2121-lake-shore-blvd-w/home/BGMnKYqNbrbyw1Qr/,"$265,000","$255,000",Condo Apt,"202 - 2121 Lake Shore Blvd W , Etobicoke - Mimico",2010-11-30,43.6274463,-79.4783731
/on/etobicoke-real-estate/25-james-stock-path/home/0MWBVyZKX427Kemj/,"$499,876","$485,000",Condo Townhouse,"25 James Stock Path , Etobicoke - Mimico",2010-11-30,43.6208509,-79.5068282
/on/etobicoke-real-estate/205-prince-edward-dr-s/home/02Zpj39k1QzyDrK8/,"$719,900","$700,000",Detached,"205 Prince Edward Dr , Etobicoke - Stonegate-Queensway",2010-11-30,43.6418089,-79.5021773
/on/etobicoke-real-estate/61-avening-dr/home/xmZRW7neQE9yEBO9/,"$319,900","$304,000",Detached,"61 Avening Dr , Etobicoke - West Humber-Clairville",2010-11-30,43.7371401,-79.5980716
/on/etobicoke-real-estate/129-minglehaze-dr/home/L5VXv3lG1Kg7j2q8/,"$499,000","$486,750",Detached,"129 Minglehaze Dr , Etobicoke - Mount Olive-Silverstone-Jamestown",2010-11-30,43.7558505,-79.6008592
/on/etobicoke-real-estate/201-38-fontenay-crt-n/home/0MWBVyZWbXp7Kemj/,"$248,888","$247,000",Condo Apt,"201 - 38 Fontenay Crt , Etobicoke - Edenbridge-Humber Valley",2010-11-29,43.6836175,-79.51172969999999
/on/etobicoke-real-estate/521-2855-bloor-st-w/home/L4KAX7NZlz7eRPJw/,"$529,000","$512,000",Condo Apt,"521 - 2855 Bloor St W , Etobicoke - Stonegate-Queensway",2010-11-29,43.6496577,-79.499827
/on/etobicoke-real-estate/208-238-albion-rd/home/2Z5BX32eB457Dar0/,"$79,900","$77,200",Condo Apt,"208 - 238 Albion Rd , Etobicoke - Elms-Old Rexdale",2010-11-29,43.7230703,-79.543658
/on/etobicoke-real-estate/25-brawley-ave/home/EeVbOYEAmpGYx2P0/,"$579,900","$570,000",Detached,"25 Brawley Ave , Etobicoke - Islington-City Centre West",2010-11-29,43.62366189999999,-79.5224337
/on/etobicoke-real-estate/19-haliburton-ave/home/EeVbOYEv8LVyx2P0/,"$699,000","$675,000",Detached,"19 Haliburton Ave , Etobicoke - Islington-City Centre West",2010-11-29,43.6550255,-79.5443009
/on/etobicoke-real-estate/145-kingsview-blvd/home/obqB176NG8n7ZajD/,"$435,000","$410,000",Detached,"145 Kingsview Blvd , Etobicoke - Kingsview Village-The Westway",2010-11-29,43.69592,-79.5639815
/on/etobicoke-real-estate/2101-225-sherway-gardens-rd/home/kbEDRYaLVB631VaB/,"$272,000","$265,000",Condo Apt,"2101 - 225 Sherway Gardens Rd , Etobicoke - Islington-City Centre West",2010-11-29,43.6089754,-79.55871499999999
/on/etobicoke-real-estate/1207-551-the-west-mall/home/JjAXw7Q4aVbyQOzg/,"$164,000","$155,000",Condo Apt,"1207 - 551 The West Mall , Etobicoke - Etobicoke West Mall",2010-11-29,43.6524909,-79.5690912
/on/etobicoke-real-estate/1104-390-dixon-rd/home/obqB176Bbkw7ZajD/,"$97,500","$89,000",Condo Apt,"1104 - 390 Dixon Rd , Etobicoke - Kingsview Village-The Westway",2010-11-29,43.695529,-79.5578415
/on/etobicoke-real-estate/7-talgarth-rd/home/weQp5yOpQAg7d0ZE/,"$579,900","$570,000",Detached,"7 Talgarth Rd , Etobicoke - Eringate-Centennial-West Deane",2010-11-29,43.6626171,-79.5697605
/on/etobicoke-real-estate/2251-25-viking-lane/home/BXeEn7XrgVGYrPo8/,"$299,900","$292,000",Condo Apt,"2251 - 25 Viking Lane , Etobicoke - Islington-City Centre West",2010-11-29,43.6383246,-79.53595299999999
/on/etobicoke-real-estate/3-caulfield-rd/home/0J6Em7brljQ7XBeq/,"$374,900","$372,000",Detached,"3 Caulfield Rd , Etobicoke - Elms-Old Rexdale",2010-11-29,43.7161835,-79.5529438
/on/etobicoke-real-estate/77-monterrey-dr/home/weQp5yOlqZg7d0ZE/,"$348,000","$345,000",Detached,"77 Monterrey Dr , Etobicoke - Thistletown-Beaumonde Heights",2010-11-29,43.7419046,-79.5751535
/on/etobicoke-real-estate/198-delta-st/home/BXeEn7XAx5d3rPo8/,"$469,900","$481,000",Detached,"198 Delta St , Etobicoke - Alderwood",2010-11-29,43.60681,-79.53779999999999
/on/etobicoke-real-estate/87-harlow-cres/home/ZNkKJ3JnWP93d4V6/,"$249,000","$280,000",Detached,"87 Harlow Cres , Etobicoke - Thistletown-Beaumonde Heights",2010-11-29,43.7390777,-79.5672293
/on/etobicoke-real-estate/722-551-the-west-mall/home/6VLaGyGJ8wvYW1ZD/,"$159,900","$154,000",Condo Apt,"722 - 551 The West Mall , Etobicoke - Etobicoke West Mall",2010-11-29,43.6524909,-79.5690912
/on/etobicoke-real-estate/70-poynter-dr/home/zVwod7v04oY5mGNk/,"$559,900","$540,000",Detached,"70 Poynter Dr , Etobicoke - Kingsview Village-The Westway",2010-11-29,43.6925894,-79.54584419999999
/on/etobicoke-real-estate/34-barolo-rd/home/EeVbOYE05vV3x2P0/,"$299,900","$330,000",Detached,"34 Barolo Rd , Etobicoke - West Humber-Clairville",2010-11-28,43.7527956,-79.60333519999999
/on/etobicoke-real-estate/409-11-wincott-dr/home/oK8OgYBoB54yJmG2/,"$204,999","$194,000",Condo Apt,"409 - 11 Wincott Dr , Etobicoke - Kingsview Village-The Westway",2010-11-28,43.6953232,-79.550889
/on/etobicoke-real-estate/9-collanus-crt/home/ZEXrx30npdWyOklN/,"$409,900","$400,000",Detached,"9 Collanus Crt , Etobicoke - West Humber-Clairville",2010-11-28,43.732579,-79.6121993
/on/etobicoke-real-estate/15-inverness-ave/home/JjAXw7Q144b7QOzg/,"$449,900","$445,000",Detached,"15 Inverness Ave , Etobicoke - Stonegate-Queensway",2010-11-28,43.62546709999999,-79.51359839999999
/on/etobicoke-real-estate/1108-234-albion-rd/home/EeVbOYE2KKyx2P0z/,"$119,800","$109,000",Condo Apt,"1108 - 234 Albion Rd , Etobicoke - Elms-Old Rexdale",2010-11-27,43.7211803,-79.5443161
/on/etobicoke-real-estate/6-255-van-dusen-blvd/home/dXawjy4eAMp7rR18/,"$569,000","$555,000",Freehold Townhouse,"6 - 255 Van Dusen Blvd , Etobicoke - Islington-City Centre West",2010-11-27,43.63995999999999,-79.5289044
/on/etobicoke-real-estate/38-bermuda-ave/home/0Zaw5Yoo9V2Yn961/,"$729,000","$705,000",Detached,"38 Bermuda Ave , Etobicoke - Stonegate-Queensway",2010-11-27,43.6474897,-79.5073939
/on/etobicoke-real-estate/20-college-st/home/obqB176lkJaYZajD/,"$370,000","$360,800",Detached,"20 College St , Etobicoke - Thistletown-Beaumonde Heights",2010-11-27,43.7346937,-79.5629199
/on/etobicoke-real-estate/207-4-elsinore-path/home/VaD6p78mEVk3wRQr/,"$199,990","$197,500",Condo Apt,"207 - 4 Elsinore Path , Etobicoke - New Toronto",2010-11-27,43.6013873,-79.5101944
/on/etobicoke-real-estate/39-lorene-dr/home/N0A9X3joP21YvgxV/,"$1,099,000","$1,065,000",Detached,"39 Lorene Dr , Etobicoke - Islington-City Centre West",2010-11-26,43.6447481,-79.5563603
/on/etobicoke-real-estate/13-thistledown-blvd/home/EeVbOYE0Rq53x2P0/,"$289,900","$274,000",Condo Townhouse,"13 Thistledown Blvd , Etobicoke - Thistletown-Beaumonde Heights",2010-11-26,43.7359923,-79.5593629
/on/etobicoke-real-estate/113-2083-lake-shore-blvd-w/home/RdXze3eabmO38m9K/,"$299,900","$293,000",Condo Apt,"113 - 2083 Lake Shore Blvd W , Etobicoke - Mimico",2010-11-26,43.62988989999999,-79.47686089999999
/on/etobicoke-real-estate/282-the-westway/home/BGMnKYqkped7w1Qr/,"$445,888","$440,000",Detached,"282 The Westway , Etobicoke - Kingsview Village-The Westway",2010-11-26,43.68643,-79.55327299999999
/on/etobicoke-real-estate/73-eleventh-st/home/mLzQ1y51JkqyqdeK/,"$399,900","$398,000",Detached,"73 Eleventh St , Etobicoke - New Toronto",2010-11-26,43.5972196,-79.5083765
/on/etobicoke-real-estate/711-2855-bloor-st-w/home/MB5bO3xv56kykWVP/,"$595,000","$597,000",Condo Apt,"711 - 2855 Bloor St W , Etobicoke - Stonegate-Queensway",2010-11-26,43.6496577,-79.499827
/on/etobicoke-real-estate/102-25-earlington-ave-w/home/damgL7AlzLpyZ1MW/,"$249,999","$240,000",Condo Apt,"102 - 25 Earlington Ave , Etobicoke - Kingsway South",2010-11-26,43.6612966,-79.5079112
/on/etobicoke-real-estate/1115-451-the-west-mall/home/BXeEn7XO1KGyrPo8/,"$149,900","$141,000",Condo Apt,"1115 - 451 The West Mall , Etobicoke - Etobicoke West Mall",2010-11-26,43.646662,-79.566619
/on/etobicoke-real-estate/1201-61-richview-rd/home/0Zaw5YoaKJm7n961/,"$249,900","$236,000",Condo Apt,"1201 - 61 Richview Rd , Etobicoke - Humber Heights",2010-11-26,43.684081,-79.5167385
/on/etobicoke-real-estate/37-allanbrooke-dr/home/0ZxwR7MnJ8B3KabB/,"$499,000","$495,000",Semi-Detached,"37 Allanbrooke Dr , Etobicoke - Kingsway South",2010-11-26,43.6517671,-79.5204013
/on/etobicoke-real-estate/31-genthorn-ave/home/BGMnKYqpx13w1Qrq/,"$363,900","$350,000",Detached,"31 Genthorn Ave , Etobicoke - Rexdale-Kipling",2010-11-26,43.7240344,-79.5688993
/on/etobicoke-real-estate/38-lakeland-dr/home/kbEDRYaLD5P31VaB/,"$349,900","$342,500",Semi-Detached,"38 Lakeland Dr , Etobicoke - Thistletown-Beaumonde Heights",2010-11-26,43.7370407,-79.574246
/on/etobicoke-real-estate/315-melrose-st/home/obqB176DPD6YZajD/,"$539,900","$527,000",Duplex,"315 Melrose St , Etobicoke - Mimico",2010-11-26,43.619528,-79.50213649999999
/on/etobicoke-real-estate/38-furrow-lane/home/b1DBW7RpX8dYqlAp/,"$659,000","$648,000",Freehold Townhouse,"38 Furrow Lane , Etobicoke - Islington-City Centre West",2010-11-26,43.6372505,-79.5215255
/on/etobicoke-real-estate/2706-islington-ave/home/0MWBVyZ9VD4YKemj/,"$209,000","$202,500",Vacant Land,"2706 Islington Ave , Etobicoke - Thistletown-Beaumonde Heights",2010-11-25,43.7414274,-79.5677061
/on/etobicoke-real-estate/5-19-thirtieth-st/home/ZNkKJ3JnJae3d4V6/,"$439,000","$430,000",Freehold Townhouse,"5 - 19 Thirtieth St , Etobicoke - Long Branch",2010-11-25,43.59644400000001,-79.53001499999999
/on/etobicoke-real-estate/6-inverleigh-dr/home/ZNkKJ3Jn4vz3d4V6/,"$439,900","$460,000",Detached,"6 Inverleigh Dr , Etobicoke - Stonegate-Queensway",2010-11-25,43.6258025,-79.4953445
/on/etobicoke-real-estate/10-bucksburn-rd/home/02Zpj39DLmV7DrK8/,"$359,900","$349,200",Detached,"10 Bucksburn Rd , Etobicoke - West Humber-Clairville",2010-11-25,43.748551,-79.60083360000002
/on/etobicoke-real-estate/1912-234-albion-rd/home/x9w8o3m4BvV7GKjm/,"$108,500","$90,000",Condo Apt,"1912 - 234 Albion Rd , Etobicoke - Elms-Old Rexdale",2010-11-25,43.7211803,-79.5443161
/on/etobicoke-real-estate/301-12-old-mill-tr/home/0ZxwR7MpodeyKabB/,"$379,000","$361,500",Condo Apt,"301 - 12 Old Mill Tr , Etobicoke - Kingsway South",2010-11-25,43.6507098,-79.4960814
/on/etobicoke-real-estate/1209-40-richview-rd/home/0Zaw5YooxkLYn961/,"$218,900","$201,000",Condo Apt,"1209 - 40 Richview Rd , Etobicoke - Humber Heights",2010-11-25,43.685146,-79.51595379999999
/on/etobicoke-real-estate/1616-5233-dundas-st-w/home/02Zpj39qMXP3DrK8/,"$308,800","$306,800",Condo Apt,"1616 - 5233 Dundas St W , Etobicoke - Islington-City Centre West",2010-11-25,43.6388516,-79.53688509999999
/on/etobicoke-real-estate/103-third-st/home/kbEDRYaLpPP31VaB/,"$375,900","$370,000",Semi-Detached,"103 Third St , Etobicoke - New Toronto",2010-11-25,43.6035434,-79.5012548
/on/etobicoke-real-estate/87-2-litchfield-crt/home/a6zqW7dAWKe35eZE/,"$205,000","$197,000",Condo Townhouse,"87 - 2 Litchfield Crt , Etobicoke - West Humber-Clairville",2010-11-25,43.7414759,-79.5977759
/on/etobicoke-real-estate/8-north-heights-rd/home/JjAXw7Q44WpyQOzg/,"$750,000","$710,000",Detached,"8 North Heights Rd , Etobicoke - Princess-Rosethorn",2010-11-24,43.6648097,-79.5462504
/on/etobicoke-real-estate/29-dalegrove-cres/home/owJKR7PaX4B3XeLP/,"$499,000","$530,000",Detached,"29 Dalegrove Cres , Etobicoke - Eringate-Centennial-West Deane",2010-11-24,43.6695031,-79.56199029999999
/on/etobicoke-real-estate/30-felan-cres/home/oK8OgYBoRM5yJmG2/,"$319,900","$308,000",Semi-Detached,"30 Felan Cres , Etobicoke - Thistletown-Beaumonde Heights",2010-11-24,43.735809,-79.5774624
/on/etobicoke-real-estate/89-hay-ave/home/L5VXv3lemJGYj2q8/,"$349,900","$330,000",Detached,"89 Hay Ave , Etobicoke - Mimico",2010-11-24,43.6180428,-79.5039345
/on/etobicoke-real-estate/314-5-marine-parade-dr/home/MB5bO3xGQok7kWVP/,"$459,000","$450,000",Condo Apt,"314 - 5 Marine Parade Dr , Etobicoke - Mimico",2010-11-24,43.6299034,-79.4755739
/on/etobicoke-real-estate/4-bowsprit-ave/home/mLzQ1y5eGrjyqdeK/,"$434,900","$415,000",Detached,"4 Bowsprit Ave , Etobicoke - Humber Heights",2010-11-24,43.6975259,-79.52904869999999
/on/etobicoke-real-estate/19-barkwin-dr/home/PXRla7gbj1GyjEvL/,"$417,999","$399,000",Detached,"19 Barkwin Dr , Etobicoke - Thistletown-Beaumonde Heights",2010-11-24,43.7384982,-79.56414140000001
/on/etobicoke-real-estate/37-primrose-ave/home/BDO1w3WaQ8qy8Jg0/,"$529,900","$530,900",Detached,"37 Primrose Ave , Etobicoke - Mimico",2010-11-24,43.6145712,-79.49078779999999
/on/etobicoke-real-estate/c30-288-mill-rd/home/dXawjy4lB46yrR18/,"$272,000","$262,500",Condo Apt,"C30 - 288 Mill Rd , Etobicoke - Markland Wood",2010-11-24,43.6375175,-79.58294529999999
/on/etobicoke-real-estate/11-199-la-rose-ave/home/zVwod7veKD2y5mGN/,"$599,900","$627,500",Condo Townhouse,"11 - 199 La Rose Ave , Etobicoke - Willowridge-Martingrove-Richview",2010-11-24,43.6837309,-79.52843899999999
/on/etobicoke-real-estate/61-jellicoe-ave/home/0ZxwR7MpbM9yKabB/,"$445,000","$440,000",Detached,"61 Jellicoe Ave , Etobicoke - Alderwood",2010-11-24,43.5951145,-79.5478134
/on/etobicoke-real-estate/10-holywell-dr/home/jJKdOYrGPnby54lW/,"$478,000","$480,000",Detached,"10 Holywell Dr , Etobicoke - Kingsview Village-The Westway",2010-11-24,43.6888269,-79.554878
/on/etobicoke-real-estate/1105-15-michael-power-pl/home/mLzQ1y5owPj3qdeK/,"$244,900","$234,000",Condo Apt,"1105 - 15 Michael Power Pl , Etobicoke - Islington-City Centre West",2010-11-24,43.6450597,-79.5300137
/on/etobicoke-real-estate/154-lake-promenade/home/0MWBVyZOmL27Kemj/,"$774,900","$762,000",Detached,"154 Lake Promenade , Etobicoke - Long Branch",2010-11-24,43.59057290000001,-79.5270146
/on/etobicoke-real-estate/41-452-silverstone-blvd/home/gJRv53KNndq7VPW4/,"$215,900","$205,000",Condo Townhouse,"41 - 452 Silverstone Blvd , Etobicoke - West Humber-Clairville",2010-11-24,43.74177110000001,-79.598586
/on/etobicoke-real-estate/32-o-donnell-ave/home/N0A9X3jG4kdYvgxV/,"$365,000","$375,000",Detached,"32 O'donnell Ave , Etobicoke - Mimico",2010-11-24,43.6162466,-79.502679
/on/etobicoke-real-estate/106-twenty-third-st/home/jJKdOYrQoOn354lW/,"$439,000","$432,500",Detached,"106 Twenty Third St , Etobicoke - Long Branch",2010-11-24,43.5960318,-79.5215923
/on/etobicoke-real-estate/36-remington-dr/home/BDO1w3WdNPKY8Jg0/,"$1,759,000","$1,559,000",Detached,"36 Remington Dr , Etobicoke - Princess-Rosethorn",2010-11-23,43.6575972,-79.5387629
/on/etobicoke-real-estate/1401-3-rowntree-rd/home/510QqyprvXa3LGlV/,"$159,900","$140,000",Condo Apt,"1401 - 3 Rowntree Rd , Etobicoke - Mount Olive-Silverstone-Jamestown",2010-11-23,43.7496261,-79.5809846
/on/etobicoke-real-estate/209-350-mill-rd/home/ZEXrx30pA1G3OklN/,"$282,000","$276,000",Condo Apt,"209 - 350 Mill Rd , Etobicoke - Eringate-Centennial-West Deane",2010-11-23,43.6404631,-79.585895
/on/etobicoke-real-estate/46-robin-hood-rd/home/damgL7ADjv2yZ1MW/,"$1,349,000","$1,355,000",Detached,"46 Robin Hood Rd , Etobicoke - Edenbridge-Humber Valley",2010-11-23,43.6559238,-79.5258394
/on/etobicoke-real-estate/2702-330-dixon-rd/home/VgAaOyLNLO53GxMb/,"$64,900","$62,000",Condo Apt,"2702 - 330 Dixon Rd , Etobicoke - Kingsview Village-The Westway",2010-11-23,43.6959828,-79.55309629999999
/on/etobicoke-real-estate/45-uno-dr/home/RdXze3erNkgY8m9K/,"$549,900","$602,100",Detached,"45 Uno Dr , Etobicoke - Stonegate-Queensway",2010-11-23,43.62898209999999,-79.5047094
