,price,address,rooms,room dimensions,room_properties,Status,Type,Style,Size (sq ft),Area,Community,Bedrooms,Bedrooms Plus,Bathrooms,Kitchens,Rooms,Den/Family Room,Patio Terrace,Unit Exposure,Ensuite Laundry,Air Conditioning,Fireplace,Laundry,Pets,Stories,Basement,Elevator,Heating,Exterior,Garage,Parking Designation,Parking Features,Parking Places,Parking Total,Parking Space,Parking Description,Lockers,Locker Quantity,Locker Level,Maintenance,Taxes,Tax Year,Common Elements Included,Heating Included,Hydro Included,Water Included,Amenity,Parcel Number,Cross Street,Municipality District,Condo Corporation,Corporation Number,Property Management,Virtual Tour,Locker Number,Building Insurance Included,Central A/C Included,Parking Included,Transaction Type,Property Type,Attachment,Size (Interior),Ownership,MLS®#,Bedrooms Above Ground,Bedrooms Below Ground,Appliances,Construction Material,Heating Fuel,Cooling,Structure,Total Stories,View,Storage,Fire Protection,Parking Space (B),Parking Space (C),Parking Spaces (Total),Maintenance Fee,Payment Frequency,Water,Land Amenties,Building Amenities,Lot Features,Access,Sewer,Location Description,Pool,Size,Acres,Zoning Description,Video,UFFI,Feature,Age,Assessment,Assesment Year,Rooms Plus,Water supply,Kitchens Plus,Driveway,Covered Parking Places,Tax Legal Description,Fronting On,Frontage,Lot Depth,Lot Size Units,Zoning,Retirement,Taxes Included,Share Percentage,Exterior Features,Parcel of Tied Land,Handicap Equipped,Electricity,Gas,Cable,Telephone,Lot Irregularities,Cable Included,Building Area Total,Building Area Source,RATIO Current Price By Above Grade Finished Area,Area Major,Region,Property Attached,Property Sub Type,Area Minor,Last Modified,Current Price,Survey Type,Common Interest,Postal Code,Full Bathrooms,Inclusions,Above Grade Finished Area Units,Above Grade Finished Area,Above Grade Finished Area Source,Laundry Features,Kitchen Appliances,Patio And Porch Features,Total Bathrooms,Main Level Bathrooms,Main Level Bedrooms,Interior Features,Roof,Construction,Room Kitchen Level,Building Area Units,Kitchens Above Grade,Number Of Rooms Above Grade,Baths Total Rooms,Number Of 4 Piece Bathrooms,Kitchens Total,Beds Above Grade,Driveway Parking,Covered Spaces,Association Fee Frequency,Association,Association Fee Includes,Association Fee,Direction Faces,Directions,Water Source,FarmLandAreaUnits,Frontage Type �,Acres Range,Property Management Company,Condo Corporation Number,Energy Certificate,Green PIS,Open House Date,Open House Start,Open House Finished,Waterfront,Waterfront Features,Shore Allow,Shoreline Exposure,Half Bathrooms,Flooring,Basement Status,Parking Space (A),Community Name,Size Irregular,Depth,Size (Frontage),Additional Monthly Fee,Water Supply,Open House From,Office Area Units,Total Area,Total Area metric,Taxes Type,Utilities,Free Standing,Lot Code,List Price Type,Office Area,Water Body Name,Basement Features,Foundation,Certificate Level,Farm/Agriculture,Retail Area,Retail Area metric,Sprinklers,Business Type,Rail,Chattels Included,Expense Type,Financial Statement,Franchise,Survey,Alternate MLSN umber,Window Features,Number Of 3 Piece Bathrooms,Baths On Level Basement Count,INumber Of 2 Piece Bathrooms,Baths On Level Second Count,Beds On Level Second Count,Number Of Rooms Below Grade,Open Parking Spaces,Attached Garage,Open Parking,Lot Size Dimensions,Doing Business As,Seats,Days Open,Number of Employees,Llbo,Outside Storage,Percent Building,Soil Test,Area Influence,Com_cn_fee,Ceil Height (ft),Ceiling Height,Crane,Industrial Area,Industrial Area Units,Central Vac,lat,long
1727,3788000,4 Page Avenue,"['Foyer', 'Living', 'Dining', 'Kitchen', 'Breakfast', 'Prim Bdrm', '2nd Br', 'Family', '3rd Br', '4th Br', 'Laundry', 'Other']","['2.20 x 3.50', '4.45 x 5.95', '3.70 x 4.90', '2.55 x 6.25', '2.50 x 4.05', '3.95 x 4.45', '3.70 x 4.20', '4.45 x 8.95', '3.80 x 4.45', '4.80 x 5.50', '4.00 x 5.00', '3.85 x 4.35']","['Hardwood Floor, Circular Stairs', 'Picture Window, Hardwood Floor, Gas Fireplace', 'Bay Window, Hardwood Floor', 'Stainless Steel Appl, Hardwood Floor, Renovated', 'Hardwood Floor, Sliding Doors, W/O To Deck', 'Ensuite Bath, Hardwood Floor, W/I Closet', 'Hardwood Floor, Closet, Window', 'W/O To Patio, Fireplace, Above Grade Window', 'O/Looks Backyard, Broadloom, Above Grade Window', 'W/O To Patio, Sliding Doors', 'Tile Floor, Above Grade Window', 'W/O To Patio, Sliding Doors']",Sale,Detached,Bungalow,,Toronto,Bayview Village,2.0,2.0,4.0,1.0,7.0,N,,,,Central Air,Y,,,,Fin W/O,,Forced Air,Alum Siding,Attached,,,4.0,6.0,,,,,,,15321.49,2024.0,,,,,,100630314.0,Burbank/Forest Grove,Toronto C15,,,,https://spotlight.century21.ca/north-york-real-estate/4-page-avenue/unbranded/,,,,,,,,,,,,,,,,,Garden Shed,,,,,,,,,,,,,,,Sewers,,Inground,,,,,,Grnbelt/Conserv,,,,6.0,Municipal,,Circular,2.0,"PARCEL 12984,  SECTION EY LOT 74,  PLAN 66M754 S/T EASEMENT OVER THE REAR 4 FT AS IN A14851 TWP OF YORK/NORTH YORK,  CITY OF TORONTO",W,70.0,231.71,Feet,,,,,Brick,,,,,,,Irregular Per MPAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-15 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5236684,-74.2348557
1729,7398000,73 Lord Seaton Road,"['Foyer', 'Living', 'Dining', 'Library', 'Family', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', '5th Br', 'Rec']","['3.35 x 3.96', '4.78 x 5.79', '4.78 x 6.82', '4.51 x 5.48', '5.21 x 5.66', '4.87 x 6.09', '4.26 x 5.69', '4.26 x 4.02', '4.87 x 3.96', '4.26 x 3.96', '4.57 x 7.31']","['Double Stairs, Skylight, Ceramic Floor', 'Hardwood Floor, Gas Fireplace, Window Flr to Ceil', 'Hardwood Floor, Gas Fireplace, Window Flr to Ceil', 'Hardwood Floor, Gas Fireplace, B/I Bookcase', 'Hardwood Floor, Gas Fireplace, W/O To Deck', 'Gas Fireplace, 7 Pc Ensuite, His/Hers Closets', 'Hardwood Floor, 4 Pc Ensuite, Double Closet', 'Hardwood Floor, 4 Pc Ensuite, Double Closet', 'Hardwood Floor, 4 Pc Ensuite, Window Flr to Ceil', 'Hardwood Floor, 4 Pc Ensuite, Closet', 'Ceramic Floor, Gas Fireplace, Heated Floor']",Sale,Detached,2 1/2 Storey,5000+,Toronto,St. Andrew-Windfields,5.0,1.0,8.0,1.0,13.0,Y,,,,Central Air,Y,,,,Walk-Up,Y,Forced Air,Brick,Built-In,,,6.0,9.0,,,,,,,27097.3,2024.0,,,,,,101020037.0,Yonge/ York Mills,Toronto C12,,,,http://www.photographyh.com/mls/e624/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,Hospital,0-5,,,4.0,Municipal,,Private,3.0,LT 3 PL 4195 NORTH YORK;TORONTO(N YORK),S,70.0,125.0,Feet,,,,,Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7527156,-79.4027924
1730,2880000,48 Bannatyne Drive,"['Foyer', 'Living', 'Family', 'Kitchen', 'Dining', 'Prim Bdrm', '2nd Br', '3rd Br', 'Rec', 'Office', 'Other', 'Furnace']","['5.25 x 4.45', '3.05 x 5.02', '3.84 x 6.60', '3.55 x 4.57', '3.57 x 4.30', '4.34 x 4.66', '3.25 x 3.91', '3.05 x 3.91', '7.89 x 8.04', '3.12 x 4.28', '5.04 x 2.87', '3.73 x 6.55']","['Hardwood Floor', 'Hardwood Floor, Parquet Floor, Large Window', 'Hardwood Floor, O/Looks Ravine, W/O To Deck', 'Centre Island, Skylight', 'Hardwood Floor, Picture Window, O/Looks Ravine', 'Hardwood Floor, 4 Pc Ensuite, W/I Closet', 'Hardwood Floor, Double Closet, California Shutters', 'Hardwood Floor, California Shutters, Closet', 'B/I Bar, Fireplace, 2 Pc Bath', 'Parquet Floor, Track Lights, Panelled', 'B/I Shelves', 'W/O To Garage']",Sale,Detached,Bungalow,,Toronto,St. Andrew-Windfields,3.0,1.0,3.0,1.0,7.0,Y,,,,Central Air,Y,,,,Fin W/O,,Forced Air,Brick,Attached,,,4.0,6.0,,,,,,,10529.0,2024.0,,,,,,,York Mills/Leslie,Toronto C12,,,,https://www.houssmax.ca/vtournb/h4042654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sewers,,Inground,,,,,,,,,,4.0,Municipal,,Pvt Double,2.0,Plan 66M843 Lt 172,W,57.58,225.9,Feet,,,,,,,,,,,,Ravine. Attached Survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.76165109999999,-79.37287839999999
1731,1448000,1 Salinger Court,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', 'Family', 'Rec']","['3.90 x 4.42', '2.74 x 3.11', '3.17 x 5.97', '3.29 x 4.27', '3.14 x 4.42', '2.83 x 3.17', '4.99 x 9.32', '3.95 x 9.63']","['Hardwood Floor, Large Window, O/Looks Dining', 'Hardwood Floor, O/Looks Living, Walk-Thru', 'Tile Floor, Breakfast Area, Family Size Kitchen', 'Hardwood Floor, Double Closet, Semi Ensuite', 'Hardwood Floor, Double Closet, Window', 'Hardwood Floor, Window, Closet', 'Tile Floor, Combined W/Kitchen, Open Concept', 'Brick Fireplace, Combined W/Br, Wet Bar']",Sale,Detached,Bungalow,,Toronto,Pleasant View,3.0,1.0,2.0,1.0,6.0,N,,,,Central Air,Y,,,,Sep Entrance,,Forced Air,Brick,Attached,,,2.0,4.0,,,,,,,5900.0,2023.0,,,,,,100450139.0,Victoria Park/Huntingwood Ave,Toronto C15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,2.0,Municipal,1.0,Pvt Double,2.0,LT 13 PL 8283 NORTH YORK; TORONTO,S,61.0,97.45,Feet,,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,2024-07-14 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7847922,-79.3373407
1732,2999900,125 Bannatyne Drive,"['Living', 'Dining', 'Family', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Kitchen', 'Rec', 'Office']","['4.10 x 6.80', '3.80 x 5.50', '5.10 x 5.60', '3.10 x 6.00', '3.70 x 4.40', '2.90 x 3.40', '2.90 x 4.20', '3.50 x 3.60', '3.20 x 3.90', '3.30 x 5.60', '3.00 x 3.80']","['O/Looks Frontyard, Open Concept, Hardwood Floor', 'Bay Window, Hardwood Floor, Fireplace', 'W/O To Garden, Cathedral Ceiling, Fireplace', 'Skylight, Stainless Steel Appl, Centre Island', '4 Pc Ensuite, His/Hers Closets, Large Window', 'O/Looks Backyard, Closet, Hardwood Floor', 'O/Looks Backyard, Closet, Hardwood Floor', 'O/Looks Frontyard, Closet, Hardwood Floor', 'Separate Rm, B/I Range', 'Laminate, Open Concept', 'Laminate, Closet']",Sale,Detached,2-Storey,,Toronto,St. Andrew-Windfields,4.0,1.0,3.0,1.0,8.0,Y,,,,Central Air,Y,,,,Finished,,Forced Air,Brick,Built-In,,,4.0,6.0,,,,,,,12512.62,2023.0,,,,,,,Bayview / York Mills,Toronto C12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,Hospital,,,,3.0,Municipal,1.0,Pvt Double,2.0,"Parcel 12-18,  Section Y14 Part Lot 12 Concession",N,75.0,120.0,Feet,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.75825589999999,-79.364784
1733,3680000,225 Dunview Avenue,"['Living', 'Dining', 'Kitchen', 'Family', 'Library', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', '5th Br', 'Rec', 'Games']","['3.60 x 9.60', '3.60 x 9.60', '4.30 x 8.60', '4.40 x 4.50', '4.50 x 5.00', '5.50 x 6.40', '3.80 x 4.70', '3.60 x 4.20', '3.20 x 3.80', '5.60 x 6.50', '4.20 x 8.60', '4.00 x 6.00']","['Combined W/Dining, Hardwood Floor, Electric Fireplace', 'Combined W/Living, Hardwood Floor, Pot Lights', 'Stainless Steel Appl, Breakfast Bar, Marble Counter', 'Hardwood Floor, Pot Lights, O/Looks Backyard', 'Hardwood Floor, French Doors, Bay Window', 'Hardwood Floor, Vaulted Ceiling, 6 Pc Ensuite', 'Hardwood Floor, W/I Closet, 4 Pc Ensuite', 'Hardwood Floor, B/I Closet, 4 Pc Ensuite', 'Hardwood Floor, B/I Closet, 4 Pc Ensuite', 'Hardwood Floor, Pot Lights, W/I Closet', 'Hardwood Floor, Pot Lights, Walk-Up', 'Hardwood Floor, Sauna, Wet Bar']",Sale,Detached,2-Storey,3500-5000,Toronto,Willowdale East,4.0,1.0,6.0,1.0,10.0,Y,,,,Central Air,Y,,,,Sep Entrance,,Forced Air,Brick,Attached,,,8.0,11.0,,,,,,,15357.25,2023.0,,,,,,,Bayview/Finch,Toronto C14,,,,http://www.winsold.com/tour/321307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,3.0,Municipal,,Circular,3.0,Plan 3691 Pt Lot 84,S,62.5,135.0,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7776044,-79.39998349999999
1734,2749000,130 Keewatin Avenue,"['Living', 'Dining', 'Kitchen', 'Br', '2nd Br', 'Kitchen', 'Br', '2nd Br', '3rd Br', 'Living', 'Br']","['2.78 x 3.56', '2.78 x 3.56', '3.40 x 3.56', '3.66 x 2.88', '3.71 x 2.88', '5.65 x 3.54', '4.33 x 2.56', '3.56 x 4.19', '4.38 x 4.19', '4.95 x 3.77', '3.68 x 3.39']","['Hardwood Floor, Picture Window, Pot Lights', 'Hardwood Floor, Combined W/Living, Pot Lights', 'Tile Floor, Stainless Steel Appl, Stone Counter', 'Hardwood Floor, Window, Closet', 'Hardwood Floor, Window, Closet', 'Hardwood Floor, Stainless Steel Appl, Combined W/Office', 'Hardwood Floor, Window, Closet', 'Hardwood Floor, Window, Closet', 'Hardwood Floor, Window, Closet', 'Pot Lights, Combined W/Dining, Window', 'Pot Lights, W/I Closet, Window']",Sale,Detached,3-Storey,,Toronto,Mount Pleasant East,5.0,1.0,4.0,2.0,12.0,N,,,,Central Air,N,,,,Fin W/O,,Forced Air,Brick,,,,4.0,4.0,,,,,,,12109.0,2024.0,,,,,,211360014.0,Yonge/Keewatin,Toronto C10,,,,https://www.ppvt.ca/130keewatinavemls,,,,,,,,,,,,,,,,,Garden Shed,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,4.0,Municipal,1.0,Private,0.0,Plan M146; PT LT 17,N,33.33,200.0,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7133428,-79.3957741
1735,1490000,54 Ash Crescent,[],[],[],Sale,Detached,Bungalow,,Toronto,Long Branch,2.0,,2.0,1.0,5.0,N,,,,,Y,,,,Sep Entrance,,Radiant,Stucco/Plaster,Detached,,,4.0,6.0,,,,,,,5114.32,2024.0,,,,,,75930025.0,Lake Shore Blvd/Twenty Eighth St,Toronto W06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,Municipal,,Private,2.0,"LT 129,  PL 1545 ; ETOBICOKE ,  CITY OF TORONTO",N,50.0,130.0,Feet,,,,,,,,,,,,53.63X130.67X50.1X147.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.7591423,-3.3812164
1736,20800000,27 South Drive,"['Study', 'Dining', 'Kitchen', 'Family', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Media/Ent', 'Exercise', 'Rec', '5th Br']","['N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']","['Hardwood Floor, Fireplace, Wet Bar', 'Hardwood Floor, Pocket Doors, Bay Window', 'Hardwood Floor, Breakfast Bar, W/O To Patio', 'Hardwood Floor, Fireplace, Open Concept', 'W/I Closet, 5 Pc Ensuite, W/O To Terrace', 'Bay Window, W/I Closet, 3 Pc Ensuite', 'Bay Window, W/I Closet, 3 Pc Ensuite', 'Vaulted Ceiling, W/I Closet, 3 Pc Ensuite', 'Hardwood Floor, B/I Shelves, W/O To Terrace', 'Mirrored Walls, Built-In Speakers, Soaker', 'Window, Built-In Speakers, B/I Shelves', 'Window, Double Closet, 3 Pc Ensuite']",Sale,Detached,3-Storey,5000+,Toronto,Rosedale-Moore Park,5.0,1.0,9.0,1.0,10.0,Y,,,,Central Air,Y,,,,Sep Entrance,Y,Radiant,Brick,Detached,,,6.0,6.0,,,,,,,39989.76,2023.0,,,,,,,Crescent/South,Toronto C09,,,,https://tours.bhtours.ca/27-south-drive-toronto/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sewers,,Inground,,,,,,Public Transit,100+,,,5.0,Municipal,1.0,Private,0.0,PT VILLA LT 20 PL 104 TORONTO AS IN CA606633;,W,50.0,296.0,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.677224,-79.38260799999999
1737,14680000,175 Teddington Park Avenue,"['Living', 'Sunroom', 'Dining', 'Library', 'Kitchen', 'Family', 'Prim Bdrm', '2nd Br', '3rd Br', 'Rec', '4th Br', '5th Br']","['4.44 x 8.65', '3.25 x 4.75', '4.55 x 6.05', '4.19 x 6.10', '5.31 x 6.78', '4.85 x 6.78', '4.44 x 6.93', '4.52 x 5.54', '4.22 x 5.46', '5.54 x 6.86', '3.58 x 4.78', '4.32 x 4.39']","['Hardwood Floor, Fireplace, French Doors', 'Leaded Glass, Skylight, Built-In Speakers', 'Hardwood Floor, French Doors, Leaded Glass', 'Hardwood Floor, Fireplace, Bay Window', 'Limestone Flooring, Centre Island, Breakfast Area', 'Limestone Flooring, Fireplace, W/O To Garden', 'Hardwood Floor, 5 Pc Ensuite, W/I Closet', 'Hardwood Floor, 3 Pc Ensuite, B/I Shelves', 'Hardwood Floor, 3 Pc Ensuite, Double Closet', 'Broadloom, Built-In Speakers, B/I Shelves', 'Broadloom, 3 Pc Ensuite, Halogen Lighting', 'Broadloom, 3 Pc Ensuite, Double Closet']",Sale,Detached,2 1/2 Storey,,Toronto,Lawrence Park North,5.0,1.0,9.0,2.0,12.0,Y,,,,Central Air,Y,,,,Finished,N,Forced Air,Brick,Detached,,,8.0,10.0,,,,,,,51351.0,2024.0,,,,,,103560361.0,Mt Pleasant Rd,Toronto C04,,,,https://tours.northtosouthmedia.ca/cp/175-teddington-park-avenue-toronto/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sewers,,Inground,,,,,,,,,,2.0,Municipal,0.0,Circular,2.0,Pt Lot 19 Plan 1605; Pt Lot 8 Concession 1 EYS as in E098571,S,132.17,178.12,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.73421279999999,-79.3969572
1738,1699000,42 Glen Everest Road,"['Living', 'Dining', 'Kitchen', 'Br', '2nd Br', 'Rec', 'Library']","['N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']","['', '', '', '', '', '', '']",Sale,Detached,1 1/2 Storey,1100-1500,Toronto,Birchcliffe-Cliffside,3.0,1.0,2.0,1.0,6.0,N,,,,,N,,,,Part Fin,,Water,Brick,Built-In,,,0.0,1.0,,,,,,,3600.0,2023.0,,,,,,64290146.0,Kingston And Danforth Ave,Toronto E06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,No,Clear View,51-99,,,1.0,Municipal,,Private,1.0,Plan 3895 Lot 15,N,50.09,105.84,Feet,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7014998,-79.25324220000002
1739,1550000,322 La Rose Avenue,[],[],[],Sale,Detached,2-Storey,,Toronto,Willowridge-Martingrove-Richview,4.0,,1.0,1.0,9.0,N,,,,Central Air,Y,,,,Unfinished,,Forced Air,Brick,Attached,,,4.0,6.0,,,,,,,7152.89,2024.0,,,,,,73840244.0,Islington Ave. / Eglinton Ave.,Toronto W09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,100+,,,2.0,Municipal,,Private,2.0,"PT LT 11 PLAN 2476 DESIGNATED AS PT 1 ON 66R-18701,  CITY OF TORONTO (FORMERLY CITY OF ETOBICOKE) ,  CITY OF TORONTO & PART LOT 11 PLAN 2476 PART 2 66R33303 CITY OF TORONTO (FORMERLY CITY OF ETOBICOKE) CITY OF TORONTO",N,107.22,115.55,Feet,,,,,Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.681985,-79.5390395
1740,8990000,372 Old Yonge Street,"['Living', 'Dining', 'Library', 'Kitchen', 'Breakfast', 'Prim Bdrm', 'Sitting', '2nd Br', 'Family', '3rd Br', '4th Br', '5th Br']","['5.21 x 7.90', '4.88 x 6.45', '4.99 x 5.03', '4.35 x 5.89', '3.30 x 3.38', '5.13 x 5.64', '3.36 x 4.50', '3.35 x 4.67', '5.15 x 6.37', '3.08 x 4.51', '3.81 x 4.57', '3.08 x 3.68']","['Hardwood Floor, Fireplace, Bay Window', 'Fireplace, Hardwood Floor, O/Looks Ravine', 'Hardwood Floor, Fireplace, B/I Bookcase', 'Marble Floor, Stone Counter, Backsplash', 'Breakfast Bar, Marble Floor, B/I Shelves', '6 Pc Ensuite, Fireplace, O/Looks Ravine', 'W/O To Balcony, His/Hers Closets, Broadloom', 'Semi Ensuite, Fireplace, O/Looks Garden', 'Beamed, Hardwood Floor', 'Hardwood Floor, Semi Ensuite, Double Closet', '4 Pc Ensuite, Hardwood Floor, B/I Closet', '5 Pc Ensuite, Track Lights, Broadloom']",Sale,Detached,3-Storey,5000+,Toronto,St. Andrew-Windfields,8.0,,8.0,1.0,20.0,Y,,,,Central Air,Y,,,,Part Fin,,Water,Brick,Attached,,,33.0,36.0,,,,,,,23985.86,2023.0,,,,,,101030021.0,York Mills & Yonge St,Toronto C12,,,,https://www.youtube.com/watch?v=hEJfSFNezHQ&t=2s,,,,,,,,,,,,,,,,,Workshop,,,,,,,,,,,,,,,Sewers,,,,.50-1.99,,,,Public Transit,,,,,Municipal,,Private,3.0,PT LT 12-13 CON 1 EYS TWP OF YORK,S,185.73,189.01,Feet,,N,,,Stucco/Plaster,,,,,,,See Geo Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,2024-11-09 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7509649,-79.40596339999999
1741,8999000,48 The Bridle Path,[],[],[],Sale,Detached,Bungalow,,Toronto,Bridle Path-Sunnybrook-York Mills,0.0,,0.0,0.0,0.0,Y,,,,Central Air,Y,,,,Finished,,Forced Air,Brick,Detached,,,6.0,8.0,,,,,,,21620.59,2023.0,,,,,,101260225.0,Bayview / Lawrence,Toronto C12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sewers,,Inground,,.50-1.99,,,,,,,,,,,Pvt Double,2.0,"PART LOT 12,  PLAN 5302 AS IN TB206000 TWP OF YORK/NORTH YORK ,  CITY OF TORONTO",E,103.19,262.08,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7394651,-79.37460659999999
1742,999000,18 Jeremiah Lane,"['Office', 'Foyer', 'Living', 'Dining', 'Kitchen', 'Breakfast', 'Prim Bdrm', '2nd Br', '3rd Br']","['2.80 x 2.74', '1.80 x 2.74', '5.28 x 6.09', '5.28 x 6.09', '3.98 x 2.44', '3.96 x 1.98', '3.05 x 4.27', '3.66 x 2.90', '3.64 x 3.05']","['Hardwood Floor, W/O To Patio, Open Concept', 'Ceramic Floor, Combined W/Laundry, Access To Garage', 'Hardwood Floor, Combined W/Dining', 'Hardwood Floor', 'Ceramic Floor', 'Ceramic Floor', 'Broadloom, W/I Closet, 4 Pc Ensuite', 'Broadloom, Double Closet, Window', 'Broadloom']",Sale,Detached,3-Storey,2000-2500,Toronto,Scarborough Village,3.0,,3.0,1.0,10.0,Y,,,,Central Air,N,,,,W/O,,Forced Air,Brick,Attached,,,1.0,2.0,,,,,,,4104.26,2023.0,,,,,,63770254.0,Kingston Rd &Scarborough Golf Club Rd,Toronto E08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sewers,,,,< .50,,,,,6-15,,,,Municipal,,Private,1.0,"Lot 54 , Plan 66M2481 (Pts 54 , 164, 207 Pl 66R25216)",N,29.0,54.0,Feet,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7467021,-79.2104539
